fips,year,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments
31079,2020,33035.0,1493050805.0,45196.0,,2056.0
31079,2021,34129.0,1640570954.0,48069.0,,2063.0
31079,2022,34776.0,1762985483.0,50696.0,,2068.0
31081,2010,3173.0,104110797.0,32808.0,,323.0
31081,2011,3178.0,105651665.0,33246.0,,321.0
31081,2012,3231.0,112426461.0,34793.0,,348.0
31081,2013,3236.0,117041658.0,36167.0,,363.0
31081,2014,3333.0,123248177.0,36974.0,,376.0
31081,2015,3491.0,136632467.0,39137.0,,382.0
31081,2016,3537.0,150128700.0,42450.0,,385.0
31081,2017,3642.0,156821821.0,43060.0,,385.0
31081,2018,3637.0,157458893.0,43295.0,,378.0
31081,2019,3559.0,158105128.0,44426.0,,363.0
31081,2020,3498.0,167819787.0,47974.0,,362.0
31081,2021,3606.0,179408368.0,49755.0,,376.0
31081,2022,3666.0,191006634.0,52096.0,,377.0
31083,2010,903.0,22474974.0,24889.0,,126.0
31083,2011,891.0,23589857.0,26473.0,,127.0
31083,2012,889.0,23577660.0,26532.0,,137.0
31083,2013,865.0,23274801.0,26900.0,,138.0
31083,2014,844.0,23561160.0,27919.0,,144.0
31083,2015,860.0,25123031.0,29213.0,,148.0
31083,2016,840.0,25896874.0,30833.0,,150.0
31083,2017,852.0,26084809.0,30613.0,,151.0
31083,2018,859.0,27526339.0,32048.0,,149.0
31083,2019,854.0,27907454.0,32694.0,,144.0
31083,2020,807.0,28837604.0,35738.0,,131.0
31083,2021,843.0,30546379.0,36239.0,,133.0
31083,2022,860.0,32640820.0,37965.0,4.0,132.0
31085,2010,177.0,4440816.0,25030.0,,33.0
31085,2011,197.0,5218649.0,26491.0,,38.0
31085,2012,202.0,5770022.0,28541.0,,40.0
31085,2013,203.0,6121201.0,30117.0,,42.0
31085,2014,202.0,5813599.0,28745.0,,41.0
31085,2015,204.0,6311634.0,30965.0,,41.0
31085,2016,201.0,6335037.0,31583.0,,40.0
31085,2017,196.0,6210470.0,31686.0,,37.0
31085,2018,201.0,6387894.0,31860.0,,37.0
31085,2019,209.0,6710615.0,32159.0,,38.0
31085,2020,206.0,6904812.0,33546.0,,39.0
31085,2021,196.0,6785658.0,34577.0,,39.0
31085,2022,179.0,6507614.0,36338.0,,37.0
31087,2010,752.0,25583486.0,34028.0,,85.0
31087,2011,712.0,23963639.0,33661.0,,84.0
31087,2012,710.0,23538878.0,33134.0,,97.0
31087,2013,701.0,23979323.0,34232.0,,103.0
31087,2014,697.0,25341817.0,36341.0,,101.0
31087,2015,692.0,26456642.0,38218.0,,98.0
31087,2016,688.0,26273251.0,38192.0,,98.0
31087,2017,651.0,22542073.0,34618.0,,94.0
31087,2018,650.0,23585678.0,36267.0,,100.0
31087,2019,659.0,24248166.0,36809.0,,102.0
31087,2020,700.0,27912814.0,39894.0,,100.0
31087,2021,715.0,28640913.0,40053.0,,101.0
31087,2022,684.0,29497238.0,43146.0,,101.0
31089,2010,4356.0,121444258.0,27880.0,,472.0
31089,2011,4438.0,129059875.0,29080.0,,479.0
31089,2012,4516.0,136066468.0,30128.0,,538.0
31089,2013,4548.0,141597087.0,31133.0,,551.0
31089,2014,4548.0,150755165.0,33145.0,,562.0
31089,2015,4581.0,152216476.0,33230.0,,573.0
31089,2016,4594.0,156509751.0,34068.0,,574.0
31089,2017,4518.0,160141372.0,35443.0,,568.0
31089,2018,4487.0,163138375.0,36361.0,,561.0
31089,2019,4434.0,166058666.0,37451.0,,544.0
31089,2020,4279.0,172442098.0,40302.0,,525.0
31089,2021,4180.0,174883119.0,41841.0,,530.0
31089,2022,4163.0,182846406.0,43925.0,1.0,536.0
31091,2010,298.0,6106040.0,20513.0,,36.0
31091,2011,342.0,7441908.0,21739.0,,37.0
31091,2012,338.0,7409982.0,21907.0,,41.0
31091,2013,327.0,7275845.0,22267.0,,39.0
31091,2014,323.0,7605569.0,23583.0,,37.0
31091,2015,306.0,7606721.0,24886.0,,35.0
31091,2016,302.0,7528887.0,24965.0,,37.0
31091,2017,320.0,8059334.0,25185.0,,39.0
31091,2018,322.0,8728339.0,27072.0,,38.0
31091,2019,346.0,9063251.0,26232.0,,38.0
31091,2020,332.0,9645246.0,29037.0,,38.0
31091,2021,352.0,10451149.0,29677.0,,41.0
31091,2022,333.0,9984542.0,29946.0,,42.0
31093,2010,1429.0,38243017.0,26764.0,,180.0
31093,2011,1438.0,38476740.0,26760.0,,177.0
31093,2012,1456.0,41339485.0,28402.0,,184.0
31093,2013,1500.0,44259869.0,29513.0,,197.0
31093,2014,1555.0,46408612.0,29843.0,,200.0
31093,2015,1622.0,50820968.0,31340.0,,208.0
31093,2016,1608.0,52125416.0,32420.0,,210.0
31093,2017,1603.0,53504631.0,33369.0,,217.0
31093,2018,1610.0,54543494.0,33878.0,,224.0
31093,2019,1561.0,55622567.0,35635.0,,225.0
31093,2020,1528.0,57098834.0,37377.0,,219.0
31093,2021,1561.0,59948096.0,38400.0,,213.0
31093,2022,1646.0,65798879.0,39979.0,,214.0
31095,2010,3110.0,85550562.0,27510.0,,270.0
31095,2011,3241.0,95346359.0,29416.0,,268.0
31095,2012,3244.0,96051264.0,29609.0,,309.0
31095,2013,3270.0,97746112.0,29893.0,,318.0
31095,2014,3304.0,103862128.0,31440.0,,317.0
31095,2015,3343.0,111271183.0,33284.0,,319.0
31095,2016,3343.0,112654420.0,33696.0,,315.0
31095,2017,3323.0,115825808.0,34852.0,,304.0
31095,2018,3312.0,116742708.0,35244.0,,289.0
31095,2019,3286.0,124032119.0,37750.0,,276.0
31095,2020,3291.0,130588805.0,39686.0,,270.0
31095,2021,3294.0,138031532.0,41909.0,,281.0
31095,2022,3310.0,160332282.0,48441.0,,279.0
31097,2010,1888.0,60124947.0,31853.0,,155.0
31097,2011,1665.0,50872208.0,30558.0,,153.0
31097,2012,1641.0,52472030.0,31969.0,,167.0
31097,2013,1640.0,52357714.0,31921.0,,168.0
31097,2014,1661.0,54889243.0,33056.0,,163.0
31097,2015,1637.0,57940830.0,35398.0,,155.0
31097,2016,1597.0,58391342.0,36563.0,,153.0
31097,2017,1563.0,59448778.0,38033.0,,154.0
31097,2018,1552.0,61452991.0,39609.0,,152.0
31097,2019,1508.0,61508945.0,40800.0,,153.0
31097,2020,1464.0,61687317.0,42143.0,,146.0
31097,2021,1355.0,60972012.0,45001.0,,143.0
31097,2022,1387.0,71576226.0,51617.0,,140.0
31099,2010,2202.0,63074157.0,28642.0,,211.0
31099,2011,2259.0,65062627.0,28808.0,,219.0
31099,2012,2318.0,71696304.0,30931.0,,236.0
31099,2013,2285.0,73686500.0,32244.0,,239.0
31099,2014,2253.0,76150844.0,33801.0,,235.0
31099,2015,2249.0,77854625.0,34621.0,,236.0
31099,2016,2185.0,76999726.0,35239.0,,236.0
31099,2017,2217.0,80944601.0,36511.0,,234.0
31099,2018,2209.0,84309102.0,38171.0,,221.0
31099,2019,2219.0,86307886.0,38898.0,,209.0
31099,2020,2157.0,89017007.0,41269.0,,210.0
31099,2021,2152.0,89739788.0,41699.0,,216.0
31099,2022,2024.0,94971553.0,46921.0,,215.0
31101,2010,3151.0,87161210.0,27666.0,,385.0
31101,2011,3190.0,89904374.0,28188.0,,390.0
31101,2012,3243.0,92305626.0,28467.0,,440.0
31101,2013,3323.0,97157352.0,29241.0,,452.0
31101,2014,3349.0,99444355.0,29695.0,,459.0
31101,2015,3430.0,109870978.0,32034.0,,448.0
31101,2016,3380.0,111390346.0,32953.0,,444.0
31101,2017,3341.0,111003381.0,33225.0,,436.0
31101,2018,3279.0,113373643.0,34581.0,,415.0
31101,2019,3284.0,118557626.0,36099.0,,408.0
31101,2020,3199.0,120681557.0,37723.0,,401.0
31101,2021,3245.0,129988768.0,40057.0,,415.0
31101,2022,3283.0,137567527.0,41907.0,,415.0
31103,2010,125.0,2950410.0,23603.0,,31.0
31103,2011,134.0,3418099.0,25556.0,,32.0
31103,2012,132.0,3541400.0,26914.0,,31.0
31103,2013,150.0,3628988.0,24220.0,,33.0
31103,2014,155.0,4013520.0,25894.0,,33.0
31103,2015,162.0,4717444.0,29060.0,,35.0
31103,2016,151.0,3939101.0,26159.0,,34.0
31103,2017,146.0,3827417.0,26275.0,,34.0
31103,2018,143.0,4134736.0,28999.0,,32.0
31103,2019,136.0,4489872.0,32953.0,,31.0
31103,2020,137.0,4538285.0,33227.0,,32.0
31103,2021,141.0,4314232.0,30652.0,,35.0
31103,2022,120.0,3763163.0,31251.0,2.0,35.0
31105,2010,1409.0,40702374.0,28882.0,,160.0
31105,2011,1471.0,44461111.0,30225.0,,160.0
31105,2012,1526.0,56053097.0,36738.0,,177.0
31105,2013,1514.0,58006630.0,38322.0,,177.0
31105,2014,1586.0,64341619.0,40560.0,,177.0
31105,2015,1432.0,57898862.0,40435.0,,167.0
31105,2016,1352.0,48216847.0,35666.0,,159.0
31105,2017,1392.0,50571268.0,36341.0,,160.0
31105,2018,1441.0,53737642.0,37296.0,,157.0
31105,2019,1441.0,55003056.0,38172.0,,159.0
31105,2020,1368.0,55339204.0,40462.0,,164.0
31105,2021,1356.0,55625863.0,41030.0,,164.0
31105,2022,1372.0,60220181.0,43903.0,,163.0
31107,2010,2886.0,69639624.0,24127.0,,331.0
31107,2011,2871.0,72774071.0,25351.0,,341.0
31107,2012,2905.0,75290325.0,25915.0,,369.0
31107,2013,2911.0,79352367.0,27259.0,,369.0
31107,2014,2921.0,82908980.0,28380.0,,368.0
31107,2015,2950.0,87310690.0,29602.0,,367.0
31107,2016,2966.0,91797123.0,30947.0,,362.0
31107,2017,2949.0,93845273.0,31823.0,,349.0
31107,2018,2923.0,97780740.0,33456.0,,344.0
31107,2019,2892.0,101740757.0,35179.0,,335.0
31107,2020,2866.0,107031833.0,37351.0,,329.0
31107,2021,2863.0,107164193.0,37433.0,,340.0
31107,2022,2852.0,112789370.0,39543.0,1.0,337.0
31109,2010,152806.0,5689800350.0,37235.0,174.0,8079.0
31109,2011,153760.0,5881269459.0,38250.0,174.0,8106.0
31109,2012,157559.0,6169324374.0,39156.0,194.0,9261.0
31109,2013,160370.0,6342698377.0,39550.0,274.0,9684.0
31109,2014,162804.0,6611459567.0,40610.0,251.0,9907.0
31109,2015,166057.0,6959994796.0,41913.0,306.0,9929.0
31109,2016,168495.0,7197226692.0,42715.0,266.0,10147.0
31109,2017,168467.0,7420540377.0,44048.0,277.0,10263.0
31109,2018,171353.0,7766328973.0,45324.0,283.0,10200.0
31109,2019,172990.0,8057207087.0,46576.0,287.0,10071.0
31109,2020,165194.0,8286060425.0,50160.0,312.0,9819.0
31109,2021,167099.0,8791905345.0,52615.0,335.0,10370.0
31109,2022,169665.0,9332857889.0,55007.0,297.0,10521.0
31111,2010,14665.0,463660786.0,31617.0,,1168.0
31111,2011,14434.0,473125335.0,32779.0,,1171.0
31111,2012,14624.0,493507771.0,33746.0,,1314.0
31111,2013,14670.0,497102272.0,33885.0,,1370.0
31111,2014,14673.0,517178581.0,35248.0,,1374.0
31111,2015,14675.0,539205448.0,36744.0,,1352.0
31111,2016,14926.0,560333846.0,37541.0,,1334.0
31111,2017,14779.0,568206498.0,38446.0,,1321.0
31111,2018,14529.0,576949779.0,39710.0,,1287.0
31111,2019,14340.0,582227992.0,40602.0,,1255.0
31111,2020,13978.0,606384107.0,43382.0,,1202.0
31111,2021,14229.0,649182580.0,45623.0,,1237.0
31111,2022,14373.0,687201231.0,47811.0,15.0,1213.0
31113,2010,204.0,5009933.0,24579.0,,36.0
31113,2011,196.0,4974901.0,25328.0,,36.0
31113,2012,199.0,5129376.0,25776.0,,39.0
31113,2013,195.0,5198733.0,26672.0,,42.0
31113,2014,196.0,5266315.0,26869.0,,41.0
31113,2015,191.0,5455163.0,28536.0,,42.0
31113,2016,187.0,5619606.0,30051.0,,40.0
31113,2017,184.0,5661153.0,30851.0,,39.0
31113,2018,193.0,5879920.0,30453.0,,40.0
31113,2019,191.0,6010942.0,31402.0,,41.0
31113,2020,188.0,6240036.0,33280.0,,42.0
31113,2021,186.0,6381028.0,34353.0,,40.0
31113,2022,198.0,7154921.0,36182.0,,40.0
31115,2010,90.0,2058656.0,22916.0,,19.0
31115,2011,93.0,2076676.0,22330.0,,20.0
31115,2012,112.0,2254313.0,20083.0,,23.0
31115,2013,108.0,2221185.0,20630.0,,22.0
31115,2014,112.0,2369395.0,21203.0,,21.0
31115,2015,107.0,2428001.0,22692.0,,20.0
31115,2016,120.0,2702819.0,22492.0,,20.0
31115,2017,122.0,2874668.0,23611.0,,21.0
31115,2018,121.0,3001255.0,24736.0,,21.0
31115,2019,122.0,2999497.0,24637.0,,21.0
31115,2020,115.0,3239448.0,28169.0,,23.0
31115,2021,118.0,3336179.0,28333.0,,24.0
31115,2022,121.0,3638610.0,30133.0,,22.0
31117,2010,54.0,1288384.0,23859.0,,13.0
31117,2011,56.0,1367603.0,24568.0,,13.0
31117,2012,56.0,1423610.0,25309.0,,12.0
31117,2013,59.0,1575460.0,26703.0,,11.0
31117,2014,65.0,1821210.0,27911.0,,12.0
31117,2015,81.0,2384914.0,29504.0,,14.0
31117,2016,78.0,2370739.0,30329.0,,13.0
31117,2017,74.0,2270170.0,30887.0,,13.0
31117,2018,69.0,2224564.0,32318.0,,12.0
31117,2019,70.0,2376786.0,34198.0,,11.0
31117,2020,68.0,2247380.0,33253.0,,11.0
31117,2021,64.0,2655408.0,41545.0,,11.0
31117,2022,65.0,2711618.0,42041.0,,10.0
31119,2010,20545.0,655277082.0,31895.0,,1304.0
31119,2011,20702.0,681830192.0,32935.0,,1315.0
31119,2012,21062.0,708892395.0,33657.0,,1485.0
31119,2013,21342.0,736462361.0,34508.0,,1505.0
31119,2014,21642.0,776241042.0,35868.0,,1518.0
31119,2015,21636.0,806644211.0,37282.0,,1522.0
31119,2016,21672.0,823164913.0,37983.0,,1532.0
31119,2017,21668.0,853495277.0,39390.0,,1522.0
31119,2018,21733.0,891364020.0,41015.0,,1487.0
31119,2019,22082.0,927875101.0,42019.0,,1458.0
31119,2020,21278.0,955663366.0,44914.0,,1409.0
31119,2021,21577.0,1023938419.0,47455.0,,1447.0
31119,2022,21692.0,1098454197.0,50639.0,,1419.0
31121,2010,2139.0,60155609.0,28122.0,,263.0
31121,2011,2158.0,64264007.0,29776.0,,262.0
31121,2012,2271.0,70684960.0,31123.0,,289.0
31121,2013,2315.0,76004692.0,32828.0,,308.0
31121,2014,2381.0,80718759.0,33899.0,,307.0
31121,2015,2297.0,82184134.0,35774.0,,297.0
31121,2016,2263.0,82328017.0,36383.0,,292.0
31121,2017,2311.0,86531883.0,37437.0,,297.0
31121,2018,2322.0,91629918.0,39464.0,,286.0
31121,2019,2271.0,92532331.0,40744.0,,283.0
31121,2020,2126.0,84502181.0,39741.0,,277.0
31121,2021,2160.0,88282841.0,40881.0,,286.0
31121,2022,2240.0,102787605.0,45882.0,2.0,287.0
31123,2010,1435.0,42945486.0,29918.0,,175.0
31123,2011,1455.0,45700037.0,31413.0,,175.0
31123,2012,1554.0,49333324.0,31751.0,,197.0
31123,2013,1576.0,53599584.0,34021.0,,207.0
31123,2014,1536.0,51606585.0,33591.0,,204.0
31123,2015,1525.0,54689203.0,35870.0,,203.0
31123,2016,1527.0,54881874.0,35931.0,,200.0
31123,2017,1528.0,54478384.0,35661.0,,199.0
31123,2018,1535.0,56712583.0,36954.0,,197.0
31123,2019,1522.0,59113184.0,38829.0,,197.0
31123,2020,1471.0,61071095.0,41512.0,,188.0
31123,2021,1479.0,64123852.0,43349.0,,193.0
31123,2022,1504.0,67723686.0,45017.0,,192.0
31125,2010,959.0,26075980.0,27198.0,,134.0
31125,2011,1017.0,30115854.0,29622.0,,136.0
31125,2012,1070.0,32614367.0,30495.0,,151.0
31125,2013,1066.0,33169147.0,31103.0,,154.0
31125,2014,1105.0,35430077.0,32059.0,,154.0
31125,2015,1115.0,35930184.0,32212.0,,165.0
31125,2016,1053.0,34732632.0,32977.0,,158.0
31125,2017,1079.0,37119613.0,34407.0,,148.0
31125,2018,1063.0,35589139.0,33483.0,,139.0
31125,2019,1002.0,37118085.0,37044.0,,134.0
31125,2020,941.0,34839354.0,37030.0,,124.0
31125,2021,931.0,35062765.0,37661.0,,127.0
31125,2022,915.0,37168332.0,40632.0,3.0,123.0
31127,2010,3091.0,135383167.0,43806.0,,230.0
31127,2011,3203.0,149532166.0,46687.0,,220.0
31127,2012,3168.0,148465622.0,46860.0,,252.0
31127,2013,3110.0,146531773.0,47110.0,,250.0
31127,2014,3118.0,147300016.0,47237.0,,246.0
31127,2015,3147.0,148436083.0,47161.0,,241.0
31127,2016,3095.0,155170068.0,50132.0,,236.0
31127,2017,3076.0,155408500.0,50517.0,,238.0
31127,2018,3063.0,158762819.0,51827.0,,236.0
31127,2019,3016.0,156287556.0,51819.0,,235.0
31127,2020,2932.0,163784536.0,55853.0,,228.0
31127,2021,2964.0,162706022.0,54897.0,,236.0
31127,2022,2936.0,178321384.0,60745.0,,227.0
31129,2010,1427.0,36057948.0,25262.0,,188.0
31129,2011,1455.0,37819909.0,25990.0,,188.0
31129,2012,1452.0,39528681.0,27217.0,,203.0
31129,2013,1433.0,39675705.0,27692.0,,210.0
31129,2014,1427.0,43998201.0,30825.0,,212.0
31129,2015,1440.0,42033928.0,29183.0,,210.0
31129,2016,1438.0,43268330.0,30081.0,,204.0
31129,2017,1444.0,46239751.0,32018.0,,199.0
31129,2018,1474.0,48687199.0,33029.0,,194.0
31129,2019,1487.0,50336204.0,33853.0,,191.0
31129,2020,1499.0,52213516.0,34832.0,,185.0
31129,2021,1538.0,54770043.0,35611.0,,199.0
31129,2022,1545.0,59762302.0,38677.0,,200.0
31131,2010,6378.0,196689766.0,30838.0,,521.0
31131,2011,6397.0,202175646.0,31605.0,,527.0
31131,2012,6363.0,204502035.0,32140.0,,586.0
31131,2013,6307.0,207073177.0,32834.0,,588.0
31131,2014,6186.0,211298437.0,34158.0,,591.0
31131,2015,6221.0,221699916.0,35637.0,,583.0
31131,2016,6283.0,226841370.0,36104.0,,582.0
31131,2017,6119.0,228840535.0,37396.0,,566.0
31131,2018,6076.0,235212790.0,38712.0,,551.0
31131,2019,6268.0,252933895.0,40352.0,,540.0
31131,2020,6062.0,263302650.0,43436.0,,514.0
31131,2021,6253.0,279940493.0,44771.0,,534.0
31131,2022,6237.0,296578268.0,47552.0,,527.0
31133,2010,757.0,21518209.0,28435.0,,88.0
31133,2011,811.0,23107632.0,28493.0,,89.0
31133,2012,825.0,22957285.0,27844.0,,108.0
31133,2013,861.0,24581692.0,28567.0,,109.0
31133,2014,858.0,26214148.0,30570.0,,109.0
31133,2015,894.0,25331588.0,28338.0,,107.0
31133,2016,895.0,27213386.0,30415.0,,106.0
31133,2017,762.0,26143768.0,34291.0,,111.0
31133,2018,741.0,26089090.0,35208.0,,105.0
31133,2019,733.0,25978808.0,35434.0,,100.0
31133,2020,726.0,28264865.0,38941.0,,97.0
31133,2021,750.0,30736700.0,40978.0,,96.0
31133,2022,730.0,32274715.0,44227.0,,96.0
31135,2010,1032.0,34019454.0,32959.0,,148.0
31135,2011,1063.0,36253855.0,34105.0,,155.0
31135,2012,1120.0,39420517.0,35192.0,,165.0
31135,2013,1118.0,41163937.0,36830.0,,172.0
31135,2014,1169.0,43563044.0,37273.0,,175.0
31135,2015,1149.0,45078989.0,39236.0,,172.0
31135,2016,1136.0,45194725.0,39775.0,,172.0
31135,2017,1139.0,46067648.0,40431.0,,163.0
31135,2018,1145.0,47707417.0,41675.0,,160.0
31135,2019,1146.0,49023990.0,42775.0,,162.0
31135,2020,1142.0,51243078.0,44881.0,,163.0
31135,2021,1149.0,52395459.0,45617.0,,167.0
31135,2022,1142.0,56074540.0,49109.0,,163.0
31137,2010,4496.0,150403383.0,33456.0,,386.0
31137,2011,4513.0,154876324.0,34322.0,,391.0
31137,2012,4599.0,162219376.0,35272.0,,420.0
31137,2013,4691.0,169296281.0,36092.0,,442.0
31137,2014,4769.0,180419691.0,37832.0,,451.0
31137,2015,4755.0,185704683.0,39052.0,,456.0
31137,2016,4734.0,188134709.0,39739.0,,463.0
31137,2017,4750.0,194511044.0,40947.0,,459.0
31137,2018,4719.0,199187667.0,42210.0,,434.0
31137,2019,4739.0,207112240.0,43701.0,,429.0
31137,2020,4601.0,210986558.0,45858.0,,427.0
31137,2021,4583.0,224129294.0,48905.0,,436.0
31137,2022,4674.0,248368225.0,53136.0,11.0,434.0
31139,2010,2018.0,56075819.0,27782.0,,235.0
31139,2011,2006.0,58041064.0,28941.0,,233.0
31139,2012,1989.0,60170702.0,30256.0,,253.0
31139,2013,1999.0,61599355.0,30820.0,,259.0
31139,2014,2042.0,66662678.0,32643.0,,259.0
31139,2015,2019.0,68508090.0,33930.0,,252.0
31139,2016,2012.0,68580996.0,34087.0,,252.0
31139,2017,1987.0,68104773.0,34274.0,,264.0
31139,2018,1963.0,70470804.0,35909.0,,255.0
31139,2019,1917.0,70639993.0,36854.0,,245.0
31139,2020,1901.0,74504825.0,39194.0,,240.0
31139,2021,1897.0,78062782.0,41143.0,,247.0
31139,2022,1953.0,86834128.0,44456.0,,249.0
31141,2010,18607.0,628965268.0,33804.0,,1095.0
31141,2011,18694.0,652943569.0,34927.0,,1096.0
31141,2012,19196.0,677821716.0,35310.0,,1185.0
31141,2013,18964.0,687384943.0,36247.0,,1199.0
31141,2014,18687.0,707580177.0,37866.0,,1198.0
31141,2015,18614.0,737274087.0,39608.0,,1210.0
31141,2016,18430.0,745910163.0,40473.0,,1209.0
31141,2017,18839.0,785302593.0,41684.0,,1197.0
31141,2018,19019.0,819268622.0,43075.0,,1175.0
31141,2019,19211.0,844239023.0,43946.0,,1156.0
31141,2020,18729.0,868249716.0,46359.0,,1148.0
31141,2021,19297.0,924654439.0,47918.0,,1193.0
31141,2022,19621.0,998870998.0,50908.0,,1190.0
31143,2010,1411.0,38301695.0,27142.0,,166.0
31143,2011,1439.0,40874187.0,28410.0,,167.0
31143,2012,1443.0,43774976.0,30333.0,,179.0
31143,2013,1470.0,45223636.0,30763.0,,189.0
31143,2014,1473.0,46603408.0,31635.0,,184.0
31143,2015,1479.0,49063556.0,33181.0,,187.0
31143,2016,1460.0,49360101.0,33814.0,,188.0
31143,2017,1453.0,50813800.0,34972.0,,189.0
31143,2018,1473.0,52818043.0,35862.0,,186.0
31143,2019,1473.0,54095521.0,36714.0,,181.0
31143,2020,1423.0,55452923.0,38967.0,,177.0
31143,2021,1436.0,58292666.0,40596.0,,180.0
31143,2022,1428.0,61557909.0,43100.0,,179.0
31145,2010,5119.0,149706467.0,29248.0,,469.0
31145,2011,5167.0,158399727.0,30655.0,,466.0
31145,2012,5303.0,167189994.0,31525.0,,527.0
31145,2013,5402.0,171688100.0,31783.0,,532.0
31145,2014,5375.0,176214023.0,32783.0,,531.0
31145,2015,5242.0,176851017.0,33738.0,,520.0
31145,2016,5179.0,177332022.0,34243.0,,523.0
31145,2017,5058.0,181165804.0,35821.0,,502.0
31145,2018,5026.0,185645272.0,36935.0,,479.0
31145,2019,4999.0,188977697.0,37804.0,,475.0
31145,2020,4831.0,192919131.0,39938.0,,455.0
31145,2021,4841.0,203538083.0,42048.0,,460.0
31145,2022,4970.0,217455129.0,43756.0,,456.0
31147,2010,2346.0,61111099.0,26051.0,,286.0
31147,2011,2377.0,63226154.0,26600.0,,287.0
31147,2012,2459.0,67686891.0,27526.0,,325.0
31147,2013,2435.0,69378197.0,28488.0,,325.0
31147,2014,2440.0,72874068.0,29865.0,,327.0
31147,2015,2529.0,77346070.0,30582.0,,333.0
31147,2016,2504.0,77218587.0,30844.0,,330.0
31147,2017,2469.0,79365747.0,32145.0,,334.0
31147,2018,2482.0,82119192.0,33089.0,,329.0
31147,2019,2463.0,83591989.0,33946.0,,324.0
31147,2020,2399.0,87817618.0,36611.0,,317.0
31147,2021,2428.0,91353917.0,37625.0,,325.0
31147,2022,2358.0,94021902.0,39879.0,,320.0
31149,2010,465.0,11833683.0,25431.0,,64.0
31149,2011,460.0,13161948.0,28634.0,,66.0
31149,2012,460.0,13009682.0,28297.0,,71.0
31149,2013,449.0,13088395.0,29156.0,,70.0
31149,2014,449.0,13775729.0,30670.0,,67.0
31149,2015,443.0,14660769.0,33107.0,,66.0
31149,2016,471.0,15654599.0,33255.0,,65.0
31149,2017,478.0,16600546.0,34747.0,,61.0
31149,2018,486.0,16894959.0,34734.0,,61.0
31149,2019,459.0,16504090.0,35924.0,,61.0
31149,2020,458.0,17873786.0,39040.0,,58.0
31149,2021,462.0,18786319.0,40700.0,,59.0
31149,2022,471.0,19476523.0,41322.0,,60.0
31151,2010,6792.0,232283797.0,34200.0,,336.0
31151,2011,6761.0,235777437.0,34875.0,,337.0
31151,2012,6793.0,245102999.0,36080.0,,384.0
31151,2013,6877.0,251272030.0,36539.0,,388.0
31151,2014,6836.0,254499918.0,37228.0,,384.0
31151,2015,7033.0,275187867.0,39128.0,,389.0
31151,2016,7135.0,285486457.0,40015.0,,401.0
31151,2017,7167.0,293828755.0,40998.0,,404.0
31151,2018,7163.0,304197977.0,42467.0,,396.0
31151,2019,7009.0,304405735.0,43433.0,,392.0
31151,2020,6744.0,329472466.0,48856.0,,384.0
31151,2021,6674.0,322132020.0,48267.0,,405.0
31151,2022,6576.0,339420580.0,51617.0,1.0,406.0
31153,2010,59552.0,2184376714.0,36680.0,143.0,3036.0
31153,2011,60277.0,2269727435.0,37655.0,3.0,3068.0
31153,2012,61731.0,2412433133.0,39080.0,121.0,3352.0
31153,2013,63564.0,2526286601.0,39744.0,133.0,3512.0
31153,2014,65154.0,2659295865.0,40816.0,153.0,3690.0
31153,2015,67853.0,2878684793.0,42426.0,120.0,3791.0
31153,2016,69149.0,3013110550.0,43574.0,134.0,3881.0
31153,2017,70382.0,3162039793.0,44927.0,210.0,3958.0
31153,2018,71440.0,3354432284.0,46955.0,180.0,4030.0
31153,2019,73183.0,3567056624.0,48742.0,13.0,4122.0
31153,2020,71092.0,3731260785.0,52485.0,142.0,4166.0
31153,2021,72081.0,3988871373.0,55339.0,172.0,4424.0
31153,2022,73628.0,4138512058.0,56209.0,112.0,4559.0
31155,2010,4847.0,135694642.0,27993.0,,537.0
31155,2011,4753.0,137387115.0,28904.0,,540.0
31155,2012,4846.0,146759079.0,30287.0,,584.0
31155,2013,4924.0,152914392.0,31056.0,,595.0
31155,2014,5119.0,165169112.0,32269.0,,602.0
31155,2015,5313.0,178966905.0,33685.0,,595.0
31155,2016,5336.0,184246096.0,34527.0,,605.0
31155,2017,5339.0,190793550.0,35736.0,,608.0
31155,2018,5412.0,198207076.0,36623.0,,614.0
31155,2019,5502.0,212010563.0,38531.0,,620.0
31155,2020,5376.0,220863142.0,41081.0,,623.0
